ID,Einreisejahr,receives_support_from_job_center,job_qualification_ger,Average_Time_Spent_Minutes,Nationalit_t,completed_job_training,Deutscher_Ehepartner,Kinder,Rente,availability,sales,phone_problems_with_immigration_authorities,net_income_second_check,Arbeitsvertrag,right_of_residence,valid_national_passport_(country_of_origin),acquired_right_of_residence,already_applying_for_naturalization,phone_language_certificate.1,Email_Opt_Out,phone_temporary_right_of_residence_since,receives_support_from_job_center_check,residence_permit,Integrationsnachweis,application_permanent_right_of_residence,Was_wollen_Sie,Wie_ist_ihr_aktueller_Familienstand,Days_Visited,graduation,requirements_fulfilled_for,Vorstrafe,Integrationstest,Highest_Test_Attempted,Highest_Attempt_Outcome
40969,2017,0,1,0.0,134,1,1,1,7,0,0,6,4,0,1,1,2011,3,3,0,2021,2,7,4,3,0,0,0,4,3,2,1,0,9
40970,2016,2,2,6.49,30,3,2,0,4,1,0,6,1,4,1,1,2016,3,2,0,2021,2,0,5,2,1,1,3,5,2,3,1,0,7
40971,2015,2,2,5.91,0,3,1,4,7,1,0,6,3,1,7,1,2017,3,2,0,2021,2,0,5,5,1,4,3,0,2,3,1,0,0
40972,2014,0,1,4.97,90,0,0,3,6,0,0,0,2,1,7,0,2017,2,2,0,2021,2,6,5,5,1,4,1,4,2,3,1,0,0
40973,2015,0,2,0.0,134,1,1,3,0,0,0,6,7,0,7,0,2017,3,6,0,2021,2,7,4,5,6,4,0,3,2,2,2,0,9
40974,2015,2,2,0.0,0,1,2,0,6,0,0,6,2,4,4,0,2016,3,2,0,2023,2,0,6,3,1,1,0,5,4,3,0,0,7
40975,2018,0,1,0.0,134,1,0,0,7,0,0,6,5,0,1,0,2018,3,6,0,2021,2,7,4,3,6,4,0,7,3,2,2,0,9
40976,2015,2,2,0.0,46,0,2,0,3,1,0,9,1,1,7,0,2017,2,6,0,2021,2,6,1,5,1,1,0,0,2,3,0,0,8
40977,2014,0,0,0.0,134,1,2,2,7,0,0,6,3,0,1,0,2021,3,6,0,2021,2,7,4,3,0,1,0,4,2,2,0,0,7
40978,2017,0,2,0.0,134,1,2,0,7,1,0,6,3,4,7,0,2017,3,2,0,2021,2,6,4,5,1,1,0,5,2,2,1,0,9
40979,2022,0,0,3.06,134,1,1,3,7,1,0,6,4,0,4,0,2011,3,5,0,2021,2,7,4,0,2,4,2,4,4,2,0,0,9
40980,2015,0,2,0.0,134,1,2,1,7,1,0,6,2,0,5,2,2017,5,7,0,2021,3,7,4,5,3,2,0,6,1,2,3,0,7
40981,2017,2,1,6.36,2,1,2,0,7,1,1,6,7,4,1,0,2017,3,6,0,2021,2,7,5,3,6,1,2,7,3,2,1,0,5
40982,2016,2,2,0.0,0,1,2,1,4,1,0,6,3,4,1,1,2017,3,6,0,2020,2,10,4,5,1,1,0,5,2,3,2,0,7
40983,2018,2,1,11.52,116,2,0,0,0,1,0,6,4,4,1,0,2021,3,3,0,2021,2,5,6,3,6,4,4,7,2,3,1,0,7
40984,2015,2,1,0.0,0,2,1,0,7,1,0,6,3,4,1,0,2022,3,2,0,2022,2,0,5,1,6,0,0,7,2,3,1,0,7
40985,2014,0,2,0.0,134,1,1,1,7,1,0,6,3,0,7,0,2017,3,1,0,2021,2,7,4,5,2,4,0,5,2,2,1,0,7
40986,2015,0,2,0.0,134,1,1,3,3,0,0,6,2,0,1,0,2017,3,4,0,2021,2,7,4,3,6,4,0,0,2,2,1,0,9
40987,2015,2,2,2.22,2,1,2,0,3,0,1,6,1,4,1,1,2016,3,6,0,2016,2,0,1,3,1,1,2,3,2,3,2,0,9
40988,2015,0,2,0.0,134,1,0,2,7,0,0,6,7,0,1,0,2011,0,6,0,2021,2,7,4,3,1,4,0,0,3,2,0,0,9
40989,2014,0,2,5.48,30,1,1,1,2,0,0,6,2,4,7,0,2017,3,1,0,2021,0,6,5,5,1,4,3,5,2,3,1,0,7
40990,2015,0,2,0.0,134,1,1,0,3,1,0,6,3,0,1,0,2021,3,3,0,2021,2,7,4,3,1,4,0,5,2,2,1,0,7
40991,2015,0,2,6.5,0,1,1,2,2,1,0,6,4,0,7,1,2017,2,2,0,2021,2,6,4,5,6,4,1,5,2,2,1,0,9
40992,2015,0,2,3.41,0,1,2,0,4,1,0,6,2,0,1,0,2020,1,1,0,2021,2,7,4,1,1,1,1,5,3,2,1,0,7
40993,2016,0,2,0.0,134,1,2,0,6,1,0,6,5,0,1,0,2013,1,1,0,2021,2,7,4,3,1,1,0,0,3,2,1,0,7
40994,2016,0,2,0.0,134,1,0,0,6,0,0,6,2,0,1,0,2016,3,4,0,2021,2,7,4,3,6,4,0,5,4,2,2,0,9
40995,2015,0,0,0.0,134,1,2,1,4,1,0,6,2,0,1,0,2023,3,3,0,2021,2,7,4,3,2,1,0,4,2,2,0,0,7
40996,2016,0,0,0.0,134,1,2,1,0,0,0,6,1,0,4,0,2016,3,2,0,2021,2,7,4,3,1,1,0,4,2,2,1,0,7
40997,2016,2,2,0.0,77,1,1,4,7,0,0,6,4,4,1,0,2016,3,0,0,2017,2,9,5,3,1,4,0,5,3,3,1,0,9
40998,2014,0,2,7.83,30,1,1,1,3,1,0,6,2,0,4,1,2014,2,2,0,2021,0,7,4,0,2,4,5,5,3,2,1,0,7
40999,2015,2,0,0.0,0,0,2,0,6,1,0,6,2,3,1,0,2019,0,2,0,2019,2,0,1,0,1,1,0,4,3,3,1,0,7
41000,2016,0,1,0.0,134,1,2,0,7,0,0,6,1,0,1,0,2016,2,4,0,2021,2,7,4,2,1,1,0,7,4,2,1,0,9
41001,2015,0,2,12.58,0,1,2,0,0,1,0,6,2,1,1,0,2019,3,1,0,2019,2,7,4,1,6,1,2,5,2,3,0,0,7
41002,2017,0,0,0.0,134,1,1,3,2,0,0,6,2,0,1,0,2023,3,2,0,2021,2,7,4,3,6,4,0,4,2,2,1,0,7
41003,2015,0,2,0.0,134,1,1,6,6,1,0,6,3,4,1,0,2016,3,2,0,2021,2,0,5,3,1,4,0,5,3,3,1,0,9
41004,2016,0,2,0.0,134,1,2,0,6,0,0,6,3,0,1,0,2016,3,2,0,2021,2,7,4,2,1,1,0,5,4,2,1,0,9
41005,2015,0,2,10.63,30,1,0,3,0,1,0,6,1,0,1,1,2018,3,1,0,2021,2,0,4,0,6,5,4,5,3,3,1,0,7
41006,2017,0,1,10.96,87,1,2,0,6,1,0,6,4,0,1,0,2023,3,2,0,2021,2,7,6,3,6,1,10,7,2,2,2,0,7
41007,2015,0,0,0.0,134,1,2,0,6,0,0,6,2,0,7,0,2017,3,2,0,2021,2,7,4,5,1,1,0,4,2,2,1,0,9
41008,2017,0,2,0.0,134,1,1,1,7,0,0,6,2,0,7,0,2017,3,2,0,2021,2,7,4,5,6,4,0,5,2,2,2,0,9
41009,2015,2,2,0.0,0,1,1,2,7,0,0,6,3,4,1,0,2022,3,2,0,2022,2,10,5,3,2,4,0,5,2,3,1,0,5
41010,2019,0,2,0.0,134,1,1,1,7,0,0,6,3,0,1,0,2019,3,2,0,2021,2,7,4,3,6,4,0,3,4,2,1,0,8
41011,2012,2,0,25.91,138,0,2,0,6,1,0,6,2,4,7,0,2017,3,6,0,2017,2,6,1,5,1,1,4,4,2,3,0,0,0
41012,2015,2,2,0.0,0,3,2,1,7,1,0,6,2,4,5,2,2017,5,7,0,2017,3,0,5,5,3,2,0,6,1,3,3,0,7
41013,2018,0,2,0.0,134,1,0,2,2,0,0,6,3,0,1,0,2018,3,2,0,2021,2,7,4,3,1,4,0,0,3,2,0,0,9
41014,2016,2,2,0.0,145,1,2,0,7,1,0,6,2,1,7,0,2017,3,6,0,2021,2,6,5,5,1,1,0,0,2,3,1,0,7
41015,2015,2,2,0.0,87,0,2,1,7,0,0,6,2,4,7,0,2017,2,6,0,2021,2,6,6,5,1,1,0,5,2,3,0,0,0
41016,2015,0,2,0.0,134,1,2,0,2,0,0,6,2,0,1,0,2011,3,5,0,2021,2,7,4,3,1,1,0,5,2,2,0,0,9
41017,2015,0,2,22.63,30,1,2,0,6,1,0,6,3,0,1,1,2018,3,2,0,2021,2,0,4,3,1,1,4,0,3,2,1,0,0
41018,2015,0,1,0.0,134,1,1,3,7,0,0,6,3,0,1,1,2015,3,3,0,2021,2,7,4,3,6,4,0,7,3,2,1,0,8
41019,2015,2,0,0.0,66,0,2,0,7,1,0,6,3,4,1,0,2021,3,2,0,2021,2,10,5,3,1,1,0,4,2,7,1,0,5
41020,2015,2,0,0.0,115,0,2,0,3,1,0,6,2,4,1,1,2011,3,2,0,2021,0,0,3,2,1,1,0,4,3,3,1,0,7
41021,2014,0,1,0.0,134,1,1,2,7,0,0,6,7,0,7,0,2017,3,3,0,2021,2,7,4,5,1,4,0,7,2,2,1,0,9
41022,2020,0,2,0.0,134,1,0,2,4,0,0,6,2,0,1,0,2020,3,2,0,2021,2,7,4,2,0,4,0,5,3,2,1,0,9
41023,2015,2,2,4.72,105,1,1,2,7,1,1,6,4,4,7,0,2017,3,6,0,2021,2,6,1,5,6,4,2,0,2,3,2,0,9
41024,2013,2,0,0.0,2,0,1,1,6,1,0,6,2,4,1,0,2017,3,6,0,2017,2,4,0,3,0,4,97,4,3,3,1,0,9
41025,2016,2,2,0.0,111,3,2,2,6,1,0,6,3,4,1,0,2017,3,2,0,2021,2,0,6,3,6,1,0,0,4,3,1,0,0
41026,2018,0,0,0.0,134,1,2,0,6,0,0,6,3,0,1,0,2018,3,3,0,2021,2,7,4,3,0,1,0,4,3,2,1,0,7
41027,2018,0,2,0.0,134,1,2,0,6,0,0,6,2,0,4,0,2018,3,1,0,2021,2,7,4,3,6,1,0,5,4,2,2,0,5
41028,2014,0,0,5.75,134,1,2,0,6,1,0,6,4,0,1,0,2023,3,2,0,2021,2,7,4,3,1,1,2,4,2,2,1,0,7
41029,2015,0,2,0.0,60,1,2,1,7,1,0,6,1,0,1,0,2021,3,0,0,2021,2,7,4,3,6,1,0,5,2,3,1,0,7
41030,2018,0,0,4.73,17,0,2,0,6,1,0,6,2,4,1,0,2018,3,3,0,2021,2,4,0,3,6,1,2,4,3,3,1,0,2
41031,2020,0,1,0.0,134,1,0,1,0,0,0,6,1,0,1,0,2020,3,2,0,2021,2,7,4,3,0,4,0,7,3,2,1,0,9
41032,2016,2,2,0.0,46,1,1,1,3,0,0,6,3,1,1,0,2016,3,1,1,2021,2,0,5,2,6,4,0,5,3,3,2,0,0
41033,2019,0,1,11.89,3,1,0,0,0,0,0,6,4,0,7,0,2017,3,2,0,2021,2,7,6,5,1,4,4,7,2,2,2,0,4
41034,2013,0,1,7.83,134,1,2,0,7,1,0,6,2,0,1,0,2023,3,3,0,2021,2,7,4,3,1,1,2,7,2,2,1,0,9
41035,2015,0,0,0.0,134,1,0,2,3,0,0,6,1,0,1,1,2015,3,1,0,2021,2,7,4,3,2,4,0,4,4,2,1,0,7
41036,2017,0,2,85.41,38,1,2,0,6,1,0,6,1,0,1,0,2023,3,6,0,2023,2,10,4,3,6,1,2,5,3,3,2,0,7
41037,2020,2,1,0.0,2,1,1,2,4,1,0,6,5,4,1,0,2020,3,3,0,2020,2,4,4,3,6,4,0,7,4,3,0,0,0
41038,2015,0,2,0.0,134,1,1,4,7,0,0,6,2,0,7,0,2017,3,6,0,2021,2,7,4,5,1,4,0,3,2,2,1,0,7
41039,2017,0,2,0.0,134,1,2,2,3,0,0,6,2,0,1,0,2017,3,2,0,2021,2,7,4,3,1,1,0,5,2,2,1,0,8
41040,2015,2,2,19.15,38,0,2,1,6,1,1,6,2,4,1,0,2019,3,2,0,2021,2,0,5,3,1,1,77,0,3,3,1,0,2
41041,2020,2,1,0.0,17,1,0,0,2,1,0,6,3,4,1,0,2022,3,3,0,2022,2,7,5,3,6,4,0,7,2,3,2,0,7
41042,2015,0,2,0.0,134,1,2,0,4,0,0,6,3,0,7,0,2017,3,1,0,2021,2,7,4,5,1,1,0,5,2,2,0,0,9
41043,2015,2,0,48.66,87,2,2,2,4,0,0,6,2,4,1,0,2015,3,3,0,2021,2,4,4,3,1,1,1,7,3,3,0,0,0
41044,2015,2,2,0.0,105,1,1,0,7,0,0,6,4,3,1,0,2018,3,6,0,2021,2,0,1,3,1,4,0,0,3,2,1,0,2
41045,2015,0,0,98.57,134,1,2,0,4,1,0,6,7,0,7,0,2017,3,4,0,2021,2,7,4,5,1,1,4,7,2,2,2,0,7
41046,2018,0,1,2.1,2,1,1,2,6,1,0,6,2,1,1,1,2022,3,3,0,2020,2,10,6,2,2,4,1,7,2,3,2,0,0
41047,2015,0,0,0.0,134,1,2,3,2,1,0,6,1,0,1,0,2023,3,1,0,2021,2,7,4,3,6,1,0,4,2,2,1,0,9
41048,2015,2,2,0.0,18,1,2,0,7,1,0,6,2,4,7,0,2017,3,6,0,2021,2,3,6,5,1,1,0,0,2,3,0,0,7
41049,2012,2,2,4.83,35,3,2,3,0,1,0,6,1,1,1,0,2012,3,2,0,2021,2,10,5,2,0,1,1,5,2,3,1,0,9
41050,2015,0,2,0.0,134,1,1,3,7,1,0,6,5,0,7,0,2017,3,6,0,2021,2,7,4,5,1,4,0,3,2,2,1,0,7
41051,2015,2,2,0.0,105,3,0,3,7,1,0,7,1,2,7,0,2017,3,0,0,2021,2,6,6,5,6,0,0,5,2,3,1,0,8
41052,2015,0,1,0.0,134,1,1,1,7,0,0,6,2,0,1,0,2021,3,2,0,2021,2,7,4,3,1,1,0,7,2,2,0,0,9
41053,2015,2,2,0.0,0,1,2,0,6,1,0,6,2,4,1,0,2015,3,3,0,2021,2,0,5,3,1,1,0,3,4,3,1,0,7
41054,2015,2,2,0.0,74,3,1,3,7,1,0,6,2,4,1,0,2015,3,2,0,2021,2,7,5,1,1,4,2,5,3,3,1,0,5
41055,2014,0,0,0.0,134,1,2,0,2,0,0,6,3,0,1,0,2021,3,4,0,2021,2,7,4,3,6,1,0,7,3,2,2,0,9
41056,2015,0,2,0.0,134,1,0,2,7,0,0,6,7,0,1,0,2011,3,1,0,2021,2,7,4,3,1,4,0,0,3,2,0,0,9
41057,2015,0,2,0.0,134,1,2,0,6,1,0,6,3,0,1,1,2017,2,2,0,2021,2,7,4,2,2,1,0,0,4,2,1,0,7
41058,2016,0,1,6.19,134,1,2,0,0,0,0,6,2,0,1,0,2021,3,3,0,2021,0,7,4,3,1,1,5,7,2,2,1,0,9
41059,2016,0,1,47.46,134,1,0,1,3,0,0,6,7,0,1,0,2016,3,1,0,2021,2,7,4,2,0,4,1,7,3,2,1,0,9
41060,2020,0,1,0.0,134,1,0,0,2,0,0,6,3,0,1,0,2022,3,3,0,2021,2,7,4,3,1,4,0,7,2,2,0,0,9
41061,2019,0,2,0.0,134,1,1,3,4,0,0,6,3,0,1,0,2020,3,2,0,2021,2,7,4,3,1,4,0,0,4,2,2,0,9
41062,2019,0,2,12.52,134,1,1,2,6,1,0,6,4,0,1,0,2018,3,6,0,2021,2,7,4,3,0,4,4,5,4,2,2,0,9
41063,2017,0,2,0.0,134,1,0,2,0,0,0,6,7,0,1,0,2017,3,2,0,2021,2,7,4,3,1,4,0,5,3,2,2,0,9
41064,2016,2,2,0.0,0,1,2,0,0,0,0,6,2,2,7,0,2017,3,6,0,2022,2,6,1,5,1,1,0,0,2,3,2,0,3
41065,2015,2,2,0.0,0,1,2,0,7,0,0,6,2,4,1,0,2020,3,2,0,2020,2,0,6,3,6,1,0,5,3,3,1,0,0
41066,2015,0,2,0.0,134,1,1,1,3,1,0,6,3,0,1,0,2015,3,1,0,2021,2,7,4,3,6,4,0,3,3,2,1,0,7
41067,2015,2,2,0.0,61,3,1,2,7,1,0,6,2,4,7,0,2017,1,2,0,2021,2,6,4,5,6,4,0,0,2,0,1,0,7
41068,2017,0,2,8.11,134,1,1,2,7,0,0,6,7,0,7,0,2017,3,2,0,2021,2,7,4,5,6,4,1,5,2,2,1,0,9
41069,2016,2,2,1.37,115,1,2,1,7,0,0,6,2,4,5,2,2017,5,7,0,2022,3,6,5,5,3,2,1,6,1,3,3,0,2
41070,2015,2,2,0.0,46,1,2,0,6,0,0,6,2,4,1,0,2015,3,2,0,2022,2,0,3,2,1,1,0,5,3,3,1,0,2
41071,2015,0,2,0.0,0,1,0,0,3,1,0,6,2,4,1,0,2022,2,2,0,2021,2,5,5,3,1,4,0,5,2,3,1,0,7
41072,2013,2,2,0.0,0,3,2,2,3,1,0,6,1,4,7,0,2017,3,1,0,2021,2,6,1,5,1,1,0,5,2,3,1,0,9
41073,2015,0,2,0.0,134,1,2,1,7,0,0,6,2,0,5,2,2017,5,7,0,2021,3,7,4,5,3,2,0,6,1,2,3,0,8
41074,2016,0,2,0.0,0,1,1,0,6,1,0,6,2,0,7,0,2017,1,2,0,2021,2,0,4,5,1,4,0,5,2,2,0,0,5
41075,2018,0,1,0.0,134,1,1,1,0,0,0,6,3,0,1,0,2018,3,4,0,2021,2,7,4,3,1,4,0,7,2,2,1,0,9
41076,2015,2,2,23.68,30,1,2,1,4,1,1,6,1,1,1,1,2015,2,2,0,2023,2,0,1,2,0,1,3,5,2,3,1,0,7
41077,2015,2,0,0.0,105,0,2,0,7,1,0,5,1,4,7,0,2017,1,6,0,2021,2,6,1,5,1,1,0,4,2,3,0,0,7
41078,2013,2,1,4.32,9,1,0,2,7,1,0,6,1,2,7,0,2017,3,6,0,2023,2,6,4,5,1,0,9,7,2,3,2,0,7
41079,2018,0,2,0.0,134,1,2,1,6,0,0,6,3,0,1,0,2018,3,2,0,2021,2,7,4,3,6,1,0,5,4,2,1,0,9
41080,2015,0,2,0.0,0,1,2,1,3,1,0,0,1,1,1,0,2018,3,2,0,2021,2,0,5,3,0,1,0,0,2,3,1,0,2
41081,2015,0,0,0.0,0,1,2,0,6,1,0,6,4,0,1,0,2015,3,6,0,2021,2,0,4,3,1,1,0,4,3,2,1,0,9
41082,2016,0,0,0.0,134,1,2,0,7,1,0,6,1,0,1,0,2016,3,4,0,2021,2,7,4,3,1,1,1,7,4,2,1,0,3
41083,2015,2,0,0.0,30,0,2,0,7,1,0,3,2,4,1,1,2017,2,2,0,2021,2,0,5,1,1,1,0,4,3,3,1,0,0
41084,2015,0,2,0.0,130,1,1,2,7,1,0,6,1,0,7,0,2017,1,6,0,2021,2,8,4,5,6,0,0,5,2,2,2,0,3
41085,2015,2,0,0.0,0,0,2,1,7,1,0,6,2,4,1,0,2023,3,3,0,2020,0,10,0,3,1,1,0,4,2,3,0,0,7
41086,2019,0,2,0.0,134,1,1,4,4,0,0,6,5,0,1,0,2019,3,0,0,2021,2,2,4,2,6,4,0,0,4,2,0,0,9
41087,2017,0,0,0.0,134,1,2,0,4,0,0,6,3,0,1,0,2017,3,3,0,2021,2,7,4,3,1,1,0,4,3,2,0,0,9
41088,2015,2,2,21.78,30,3,1,2,6,1,0,6,3,4,7,0,2017,2,2,0,2021,2,6,5,5,1,4,1,3,2,3,1,0,7
41089,2018,0,1,0.0,134,1,1,1,7,0,0,6,3,0,1,0,2023,3,3,0,2021,2,7,4,2,6,0,0,7,2,2,1,0,9
41090,2017,2,0,2.46,78,0,2,0,6,1,0,6,2,4,1,0,2023,3,2,0,2023,2,4,6,3,1,1,1,4,2,3,2,0,7
41091,2015,0,2,2.45,115,1,1,2,6,1,0,6,5,2,7,0,2017,2,6,0,2021,2,0,6,3,1,4,1,0,2,3,2,0,0
41092,2015,0,2,28.99,134,1,2,0,6,1,0,6,3,0,1,0,2015,3,1,0,2021,2,7,4,3,1,1,4,5,3,2,1,0,4
41093,2015,0,2,0.0,134,1,2,2,6,1,0,6,2,0,1,1,2015,1,1,0,2021,2,7,4,1,1,1,0,5,3,2,1,0,7
41094,2015,0,2,14.98,134,1,2,2,7,0,0,6,7,0,7,0,2017,3,0,0,2021,2,7,4,5,1,1,1,5,2,2,1,0,9
41095,2015,2,2,2.23,61,0,2,1,7,0,1,6,2,4,5,2,2017,5,7,0,2021,3,5,5,5,3,2,4,6,1,3,3,0,0
41096,2016,0,2,0.0,134,1,1,0,2,0,0,6,1,0,1,0,2016,3,3,0,2021,0,7,4,3,1,4,0,0,2,2,1,0,9
41097,2015,2,1,3.66,3,1,2,2,7,1,0,6,7,3,7,0,2017,3,6,0,2021,2,6,4,5,1,1,2,4,2,3,1,0,7
41098,2014,0,2,0.0,134,1,1,2,7,0,0,6,2,0,7,0,2017,3,1,0,2021,2,7,4,5,1,4,0,0,2,2,0,0,9
41099,2013,2,2,0.0,114,3,1,0,4,1,0,6,3,4,1,0,2013,2,6,0,2017,2,0,1,2,1,4,0,0,3,3,2,0,7
41100,2015,0,2,0.0,134,1,2,0,3,0,0,6,3,0,7,1,2017,3,2,0,2021,2,7,4,5,1,1,0,5,2,2,2,0,9
41101,2016,0,2,0.0,134,1,1,4,6,0,0,6,4,0,7,0,2017,3,2,0,2021,2,7,4,5,6,4,0,0,2,2,1,0,8
41102,2015,0,2,0.0,0,1,2,1,7,0,0,6,2,0,5,2,2017,5,7,0,2021,3,10,4,5,3,2,0,6,1,3,3,0,3
41103,2015,2,2,10.15,77,3,2,1,7,0,0,6,2,4,5,2,2017,5,7,0,2022,3,10,4,5,3,2,1,6,1,3,3,0,9
41104,2015,2,2,0.0,0,1,2,1,7,0,0,6,2,4,5,2,2017,5,7,0,2021,3,0,5,5,3,2,0,6,1,3,3,0,9
41105,2015,0,2,0.0,134,1,2,1,7,0,0,6,2,0,5,2,2017,5,7,0,2021,3,7,4,5,3,2,0,6,1,2,3,0,9
41106,2016,0,0,0.0,134,1,2,0,3,0,0,6,3,0,1,1,2016,2,3,0,2021,2,7,4,3,1,1,0,4,2,2,1,0,7
41107,2016,0,2,0.0,134,1,2,0,0,0,0,6,1,0,1,1,2015,3,3,0,2021,2,7,4,3,1,1,0,0,2,2,1,0,9
41108,2015,0,2,0.0,134,1,2,1,7,0,0,6,2,0,5,2,2017,5,7,0,2021,3,7,4,5,3,2,0,6,1,2,3,0,9
41109,2015,0,2,5.04,134,1,2,1,7,0,0,6,2,0,5,2,2017,5,7,0,2021,3,7,4,5,3,2,2,6,1,2,3,0,3
41110,2014,0,2,0.0,134,1,2,0,2,0,0,6,4,0,1,1,2014,3,5,0,2021,2,7,4,1,0,1,0,0,2,2,1,0,8
41111,2015,2,1,48.68,90,1,2,1,4,0,0,6,2,4,7,1,2017,2,3,0,2021,2,6,5,5,1,1,35,7,2,3,1,0,0
41112,2015,2,2,0.0,38,1,0,3,7,1,0,6,2,4,7,0,2017,3,6,0,2021,2,6,4,5,1,4,0,5,2,3,2,0,0
41113,2018,0,2,0.0,77,1,1,2,7,0,0,6,7,0,1,0,2018,3,0,0,2021,2,3,4,3,0,4,0,5,4,2,0,0,9
41114,2015,0,2,0.0,18,1,1,2,7,1,0,6,3,0,7,0,2017,2,2,0,2021,2,7,4,5,1,4,0,5,2,2,2,0,0
41115,2017,0,1,0.0,134,1,1,2,6,1,0,6,3,0,1,1,2017,3,4,0,2021,2,7,4,1,6,4,0,7,3,2,1,0,8
41116,2015,0,2,0.0,134,1,2,0,0,0,0,6,1,0,1,0,2018,3,2,0,2021,2,7,4,2,0,1,0,0,2,2,2,0,8
41117,2014,2,2,1.22,85,2,1,2,7,1,0,6,7,4,7,0,2017,1,3,0,2021,2,3,5,5,1,4,1,3,2,3,1,0,9
41118,2015,0,2,21.68,134,1,2,1,7,0,0,6,2,0,5,2,2017,5,7,0,2021,3,7,4,5,3,2,1,6,1,2,3,0,8
41119,2018,0,2,0.0,134,1,2,0,7,0,0,6,7,0,1,0,2018,0,6,0,2021,2,7,4,0,0,1,0,5,4,2,2,0,9
41120,2014,2,0,0.0,46,0,2,0,3,1,0,2,1,4,1,0,2014,3,6,0,2022,2,0,6,3,1,1,0,4,3,3,1,0,7
41121,2016,0,2,0.0,0,1,2,0,0,1,0,6,2,0,1,0,2023,3,2,0,2023,2,0,4,3,1,1,0,0,2,2,0,0,9
41122,2015,0,0,0.0,0,0,1,0,6,0,0,1,4,4,7,0,2017,3,2,0,2021,2,6,3,5,6,4,0,4,2,3,1,0,0
41123,2018,0,2,0.0,134,1,2,0,0,0,0,6,1,0,1,0,2018,3,4,0,2021,2,7,4,3,1,1,0,3,2,2,1,0,9
41124,2018,2,2,5.91,16,1,1,0,7,0,0,6,4,4,7,0,2017,3,2,0,2021,2,6,5,5,6,4,1,0,2,3,1,0,3
41125,2014,2,0,1.77,74,0,1,0,6,1,1,6,4,4,1,0,2018,3,4,0,2021,2,4,4,3,1,0,2,4,3,3,2,0,2
41126,2015,0,2,0.0,134,1,1,4,2,0,0,6,2,0,1,0,2016,3,1,0,2021,2,7,4,2,6,0,0,5,2,2,1,0,9
41127,2015,2,2,3.42,90,3,1,4,2,1,1,7,3,1,7,0,2017,3,6,0,2021,2,6,1,5,1,4,4,0,2,3,2,0,9
41128,2017,0,2,0.0,134,1,2,0,0,0,0,6,1,0,1,0,2018,3,4,0,2021,2,7,4,3,1,1,0,3,2,2,1,0,9
41129,2018,2,0,0.0,0,1,2,0,2,1,0,6,2,4,1,0,2017,3,2,0,2022,2,0,6,5,1,1,0,4,2,3,0,0,9
41130,2015,0,1,0.0,134,1,1,0,7,1,0,6,4,0,7,0,2017,3,0,0,2021,2,7,4,5,1,4,0,4,2,2,2,0,7
41131,2016,0,2,0.0,134,1,1,1,7,0,0,6,3,0,7,0,2017,2,2,1,2021,2,7,4,5,1,4,0,5,2,2,1,0,9
41132,2017,0,0,0.0,134,1,1,0,7,1,0,6,5,0,7,0,2017,1,2,0,2021,2,7,4,5,1,4,0,4,2,2,1,0,7
41133,2012,2,2,8.76,0,3,2,2,0,1,1,9,3,2,7,1,2017,3,2,0,2023,2,6,5,5,6,1,8,5,2,3,1,0,0
41134,2015,2,2,10.39,61,1,1,2,7,1,2,7,4,4,7,0,2017,3,6,0,2021,2,6,6,5,6,4,5,5,2,3,0,0,2
41135,2015,0,1,0.0,134,1,0,1,7,0,0,6,1,0,7,0,2017,3,6,0,2021,2,7,4,5,1,0,0,7,2,2,0,0,9
41136,2020,0,2,0.0,134,1,1,0,4,0,0,6,5,0,1,0,2020,3,3,0,2021,2,7,4,3,6,4,0,5,4,2,2,0,9
41137,2018,0,2,0.0,134,1,2,0,0,0,0,6,1,0,1,0,2019,3,4,0,2021,2,7,4,3,1,1,0,3,2,2,1,0,9
41138,2015,2,2,0.0,90,1,2,0,7,1,0,6,3,1,1,0,2019,1,2,0,2020,2,10,3,1,6,1,0,5,3,3,1,0,5
41139,2015,0,2,0.0,111,1,2,1,7,0,0,6,2,0,5,2,2017,5,7,0,2021,3,6,4,5,3,2,0,6,1,2,3,0,9
41140,2015,2,0,18.39,128,2,2,0,3,1,0,6,3,4,1,0,2023,3,4,0,2015,2,1,6,3,1,1,63,7,2,3,2,0,7
41141,2019,0,1,0.0,133,1,0,0,3,1,0,7,7,4,7,0,2017,3,5,0,2021,2,6,5,5,1,4,0,7,2,3,2,0,9
41142,2016,0,2,0.0,134,1,2,0,0,0,0,6,2,0,1,0,2016,3,2,0,2021,2,7,4,3,1,1,0,5,3,2,0,0,9
41143,2018,0,2,0.0,134,1,2,0,0,0,0,6,1,0,1,0,2019,3,4,0,2021,2,7,4,3,1,1,0,3,2,2,1,0,9
41144,2016,2,1,5.28,133,0,1,0,7,1,0,6,3,4,7,0,2017,3,3,0,2021,0,3,4,5,1,4,2,7,2,3,0,0,2
41145,2017,0,0,1.67,130,2,1,0,4,0,0,6,7,4,7,0,2017,3,4,0,2021,2,6,6,5,1,4,1,7,2,3,1,0,0
41146,2015,2,2,0.0,74,1,0,4,4,1,0,7,1,4,7,0,2017,3,6,0,2021,2,6,4,5,1,4,0,5,2,3,0,0,9
41147,2015,2,2,9.95,0,1,1,5,4,0,0,6,4,1,4,0,2017,3,2,0,2021,2,0,5,1,6,4,1,5,2,3,1,0,3
